(Área de Estudo: QUADRIMESTRAL - Estudo: 3º QUADRIMESTRE/2025 - Área de Carga: EC - Responsável: ONSCarga - Situação do Caso: Gerado Oficial  versão 01
DBAR
(Num)OETGb(   nome   )Gl( V)( A)( Pg)( Qg)( Qn)( Qm)(Bc  )( Pl)( Ql)(  Sh)Are(Vf)M(1)(2)(3)(4)(5)(6)(7)(8)(9)(10)
(006 MÉDIA DIA ÚTIL DEZ/2025 ajustado - Agente/Grupo: AC-ENERGISA AC - dez/2025 - Ajuste Hora: 18
 1648M                                                     38.2  5.2
 1649M                                                     42.7 12.5
 1650M                                                     75.8 24.0
 1653M                                                     35.0 10.3
 1654M                                                     29.2 20.4
 1655M                                                     60.2 22.4
 1658M                                                     59.3 15.8
 1659M                                                     66.4  9.6
 1660M                                                     53.5 16.3
 1661M                                                     25.5 -3.9
 1662M                                                     44.8  4.1
 1663M                                                     24.0  9.4
 1664M                                                      1.4  0.6
 1667M                                                      1.1  0.4
 1668M                                                     24.0  2.7
 1669M                                                     72.1 13.9
 1670M                                                     11.8  5.0
 1671M                                                      7.5  3.2
 1672M                                                     11.9  5.1
 1673M                                                    340.0144.8
 1674M                                                     14.0  6.0
 1675M                                                      8.5  3.6
 1676M                                                     12.0  5.1
 1678M                                                     60.2 12.9
 1679M                                                     66.6 20.5
 1680M                                                     19.4  8.2
 1681M                                                     25.8 10.0
 1682M                                                     46.7 11.7
 1683M                                                     48.6 17.0
 1684M                                                     79.4 26.8
 1685M                                                     31.3 11.7
 1686M                                                     71.5 16.1
 1688M                                                     10.8  4.6
 1689M                                                     10.8  4.6
 1690M                                                     48.5 15.8
 1691M                                                     52.1 18.1
 1692M                                                     56.0  5.6
 1693M                                                     56.2 24.1
 1694M                                                     14.4  6.1
 1695M                                                     87.3 14.5
 1696M                                                     90.0 30.4
 1697M                                                     50.4 -0.3
 3503M                                                      6.2  2.6
 3504M                                                     10.0  4.3
 3505M                                                      2.6  1.1
 3951M                                                     43.9 15.2
 3952M                                                     34.2  7.8
 3954M                                                     33.5 13.9
 3955M                                                     32.2  9.1
 3957M                                                      2.4  0.4
 3959M                                                     52.0 12.4
 4102M                                                     74.1 18.4
 4105M                                                     12.0  5.1
 4107M                                                     15.0  6.4
 4108M                                                     10.0  4.2
 4113M                                                     25.1 10.7
 4118M                                                     83.3 -5.7
 4126M                                                      5.0  2.1
 7773M                                                     12.0  5.1
 7774M                                                      7.0  3.0
 9642M                                                      2.6  0.5
 9648M                                                      5.0  2.1
44850M                                                      6.8  2.9
44851M                                                    109.0 46.4
44852M                                                     21.8  9.3
45527M                                                     10.0  4.3
45960M                                                     26.9 11.5
45964M                                                      5.0  2.1
46359M                                                     10.3  4.4
  260M                            9.1  0.0                          
  262M                            2.1  0.0                          
  263M                            7.4  0.0                          
  266M                            2.4  0.0                          
  271M                            1.7  0.0                          
  272M                            2.6  0.0                          
  273M                            1.6  0.0                          
  274M                           13.0  0.0                          
  275M                            4.0  0.0                          
  276M                           15.0  0.0                          
  277M                            0.3  0.0                          
  281M                            4.2  0.0                          
  282M                           10.6  0.0                          
  284M                            1.0  0.0                          
  285M                            4.1  0.0                          
  286M                            1.4  0.0                          
  287M                            2.9  0.0                          
  288M                            3.4  0.0                          
  289M                            4.8  0.0                          
  290M                            0.5  0.0                          
  293M                            6.8  0.0                          
  294M                            2.9  0.0                          
  295M                           23.1  0.0                          
 1600M                            1.9  0.0                          
 1601M                            5.4  0.0                          
 1602M                           26.3  0.0                          
 1604M                            0.5  0.0                          
 1605M                            5.5  0.0                          
 1606M                            1.5  0.0                          
 1608M                            2.1  0.0                          
 1609M                            0.6  0.0                          
 1610M                            1.5  0.0                          
 1611M                            0.6  0.0                          
 1612M                            1.7  0.0                          
 1616M                            1.4  0.0                          
 1617M                            1.3  0.0                          
 1618M                            2.2  0.0                          
 1621M                            7.2  0.0                          
 1625M                            8.0  0.0                          
 1627M                            3.4  0.0                          
 1628M                            0.3  0.0                          
 1629M                            5.8  0.0                          
 1630M                            3.7  0.0                          
 1631M                            3.4  0.0                          
 1632M                            1.8  0.0                          
 1633M                            1.3  0.0                          
 1635M                            7.1  0.0                          
 1636M                            1.8  0.0                          
 1637M                            8.0  0.0                          
 1638M                            3.5  0.0                          
 1639M                            3.9  0.0                          
 1640M                            3.2  0.0                          
 1641M                            3.2  0.0                          
 1642M                            1.7  0.0                          
 1643M                            1.7  0.0                          
 1645M                           10.6  0.0                          
 1647M                            5.6  0.0                          
 1648M                            1.3  0.0                          
 1649M                            1.2  0.0                          
 1650M                            1.7  0.0                          
 1653M                            1.4  0.0                          
 1654M                           43.6  0.0                          
 1655M                            1.5  0.0                          
 1658M                            1.2  0.0                          
 1659M                            0.7  0.0                          
 1660M                            2.8  0.0                          
 1661M                            0.9  0.0                          
 1662M                            0.5  0.0                          
 1663M                            0.1  0.0                          
 1668M                            2.3  0.0                          
 1669M                            3.0  0.0                          
 1678M                            8.1  0.0                          
 1679M                            2.6  0.0                          
 1681M                            1.1  0.0                          
 1682M                            2.6  0.0                          
 1683M                            4.7  0.0                          
 1684M                            0.4  0.0                          
 1685M                            0.1  0.0                          
 1686M                            1.3  0.0                          
 1690M                            0.1  0.0                          
 1691M                            1.5  0.0                          
 1692M                            1.7  0.0                          
 1693M                            2.2  0.0                          
 1695M                            4.6  0.0                          
 1696M                            3.9  0.0                          
 1697M                            2.4  0.0                          
 3797M                           16.7  0.0                          
 3951M                            7.2  0.0                          
 3952M                            1.9  0.0                          
 3954M                            2.8  0.0                          
 3955M                            0.6  0.0                          
 3957M                            2.1  0.0                          
 3959M                            3.1  0.0                          
 3993M                           29.5  0.0                          
 3995M                           17.4  0.0                          
 3997M                           23.0  0.0                          
 3999M                           15.7  0.0                          
 4102M                            3.7  0.0                          
 4118M                            2.0  0.0                          
47164M                            5.0  0.0                          
47165M                            9.3  0.0                          
47166M                           10.3  0.0                          
47167M                            8.2  0.0                          
47168M                           13.3  0.0                          
47169M                            0.9  0.0                          
47324M                            2.8  0.0                          
47964M                            2.9  0.0                          
(006 MÉDIA DIA ÚTIL DEZ/2025 ajustado - Agente/Grupo: RO-ENERGISA RO - dez/2025
 6801M                                                     68.3 13.0
 6822M                                                     37.0 17.1
 6841M                                                     84.3 15.0
 6842M                                                     97.8 41.2
 6856M                                                     49.5 11.9
 6863M                                                      8.1  2.4
 6869M                                                     13.7 -2.4
 6871M                                                     34.8 13.6
 6881M                                                     97.4 21.0
 6901M                                                    176.9 18.3
 6917M                                                     49.9 10.7
 6922M                                                     50.6 15.3
 6924M                                                     16.3  5.4
 6931M                                                     33.0 -4.2
 6801M                           29.0  0.0                          
 6822M                           12.1  0.0                          
 6841M                           31.8  0.0                          
 6842M                           42.6  0.0                          
 6856M                           27.3  0.0                          
 6863M                            0.0  0.0                          
 6869M                            7.2  0.0                          
 6871M                           12.5  0.0                          
 6881M                           39.8  0.0                          
 6901M                           48.1  0.0                          
 6917M                            5.6  0.0                          
 6922M                           10.2  0.0                          
 6924M                            0.1  0.0                          
 6931M                            3.9  0.0                          
46881M                           39.4  5.8                          
47129M                           19.9  1.2                          
47130M                           56.3  5.8                          
47131M                            0.0  0.0                          
47133M                            4.3  0.3                          
47134M                           13.9  2.7                          
47700M                            1.4  0.0                          
47712M                            3.8  0.0                          
(006 MÉDIA DIA ÚTIL DEZ/2025 ajustado - Agente/Grupo: SP-CEMIRIM - dez/2025
 3138M                                                     35.2 11.8
 3138M                           10.6  0.0                          
(006 MÉDIA DIA ÚTIL DEZ/2025 ajustado - Agente/Grupo: SP-CERIPA - dez/2025
(47977M                                                     35.4 18.0
(47977M                           17.1  0.0                          
(006 MÉDIA DIA ÚTIL DEZ/2025 ajustado - Agente/Grupo: SP-CPFL PAULISTA - dez/2025
 2100M                                                     39.3 10.9
 2104M                                                      5.8  1.9
 2105M                                                      1.7  1.6
 2106M                                                     19.2  6.5
 2107M                                                     38.6 11.8
 2108M                                                     27.1 13.2
 2110M                                                     23.3  8.2
 2111M                                                     19.5  4.1
 2112M                                                      4.3  2.4
 2113M                                                     18.4  4.5
 2114M                                                      6.0  2.0
 2115M                                                     15.4  3.4
 2116M                                                     12.7  2.5
 2117M                                                      9.9  0.8
 2118M                                                      0.3  0.2
 2119M                                                     10.3  2.0
 2121M                                                      6.1  2.9
 2122M                                                     25.2  7.5
 2123M                                                      2.5  0.8
 2124M                                                     36.7  5.2
 2125M                                                     20.3  3.9
 2127M                                                     29.1  9.1
 2128M                                                     29.0  7.0
 2130M                                                     24.8  5.7
 2132M                                                     48.0 19.3
 2133M                                                     48.7  8.7
 2135M                                                     55.1 18.4
 2136M                                                     15.7  5.2
 2137M                                                      4.0  1.2
 2138M                                                     30.9  5.7
 2139M                                                     36.0  9.2
 2140M                                                      7.8  2.6
 2142M                                                     50.2 11.9
 2143M                                                     22.7  6.5
 2145M                                                     21.1  4.3
 2146M                                                     15.6  6.0
 2147M                                                     69.3 17.1
 2149M                                                     55.7  7.3
 2150M                                                     34.0  8.4
 2151M                                                     14.6  7.6
 2153M                                                     14.4  5.5
 2154M                                                     19.8  7.1
 2156M                                                     27.7 10.7
 2157M                                                      5.9  2.0
 2158M                                                      5.8  2.3
 2159M                                                     70.1 16.1
 2160M                                                     49.2 12.4
 2161M                                                     22.2  5.1
 2162M                                                     24.4  7.0
 2164M                                                      5.0  2.4
 2165M                                                      8.8  2.3
 2166M                                                     45.1 13.7
 2167M                                                      6.6  1.6
 2168M                                                      8.6  0.8
 2169M                                                      9.3  2.9
 2170M                                                     15.7  6.4
 2171M                                                     23.1  6.3
 2172M                                                     21.2  6.3
 2173M                                                      8.1  2.7
 2174M                                                     37.0 14.3
 2177M                                                     31.4 11.4
 2179M                                                     11.6  4.1
 2180M                                                     13.0  4.8
 2181M                                                     24.7  4.1
 2182M                                                     16.7  6.2
 2183M                                                     26.4 10.6
 2184M                                                     63.8 11.1
 2187M                                                     30.2 11.6
 2188M                                                     89.0 25.0
 2189M                                                     32.9  9.0
 2190M                                                     42.9 16.5
 2193M                                                      7.7  1.9
 2194M                                                     22.8  3.2
 2195M                                                      3.6  2.3
 2196M                                                     34.2  8.0
 2197M                                                      1.9  0.7
 2198M                                                     13.3  6.6
 2199M                                                     19.0  6.7
 2200M                                                     25.8  6.8
 2201M                                                      3.2  1.6
 2202M                                                     24.4  0.1
 2203M                                                      7.0  1.9
 2205M                                                      4.2  1.6
 2206M                                                     44.4  8.4
 2207M                                                     38.7 11.7
 2208M                                                     37.6  9.0
 2209M                                                     17.2  5.4
 2210M                                                      4.2  1.3
 2211M                                                      9.5  1.8
 2212M                                                      0.6  0.4
 2213M                                                     13.0  1.9
 2214M                                                      1.5  0.9
 2215M                                                     33.8 12.9
 2216M                                                     33.1  9.4
 2217M                                                     31.2  7.5
 2219M                                                     29.4  7.9
 2220M                                                     35.2 15.8
 2221M                                                     20.3  5.8
 2222M                                                     37.8 12.8
 2223M                                                     35.8 10.6
 2224M                                                     20.6  5.6
 2226M                                                     15.5  5.7
 2227M                                                     35.4 11.8
 2228M                                                     12.8  5.1
 2229M                                                     37.2  9.6
 2230M                                                      7.8  3.3
 2231M                                                     25.6  7.4
 2232M                                                     14.2  4.4
 2233M                                                     25.2  7.5
 2234M                                                      8.5  1.9
 2235M                                                     22.7  2.4
 2236M                                                    101.9 45.4
 2237M                                                     37.3  9.3
 2238M                                                     17.0  5.3
 2239M                                                     21.8  6.9
 2240M                                                     40.2  9.9
 2242M                                                      1.7  0.5
 2243M                                                     55.2 11.4
 2244M                                                      6.2  2.0
 2245M                                                      1.9  0.5
 2246M                                                     15.6  1.0
 2247M                                                     39.9  7.9
 2249M                                                     40.3  9.0
 2250M                                                     40.8 13.9
 2251M                                                     33.6 16.8
 2254M                                                     10.7  3.9
 2255M                                                     31.0 13.1
 2256M                                                     21.0  4.9
 2257M                                                     31.6 13.1
 2258M                                                     16.7  3.7
 2260M                                                     14.1  5.3
 2263M                                                     25.7  9.5
 2264M                                                     35.1 17.5
 2265M                                                     18.5  3.8
 2266M                                                     41.1 13.0
 2267M                                                     21.4  5.1
 2269M                                                     26.4 10.6
 2270M                                                     45.7 16.9
 2271M                                                      7.6  2.1
 2272M                                                     21.8  6.3
 2273M                                                     34.8  9.3
 2274M                                                     58.8 13.8
 2277M                                                     29.7  7.5
 2279M                                                      9.9  4.5
 2280M                                                     43.4  7.8
 2281M                                                     29.1 11.6
 2283M                                                     29.4  3.0
 2284M                                                     35.3  8.8
 2285M                                                     11.7  2.2
 2286M                                                     53.1 21.9
 2287M                                                     74.1  9.4
 2288M                                                     11.7  4.7
 2290M                                                     55.7 18.9
 2291M                                                      1.6  0.0
 2292M                                                     20.2  5.9
 2293M                                                     50.0 17.4
 2294M                                                     45.1 13.9
 2295M                                                      5.6  2.2
 2296M                                                     24.9  5.0
 2298M                                                     32.7  7.0
 2299M                                                     23.4  3.4
 2300M                                                      4.8  1.3
 2304M                                                      6.4  1.6
 2305M                                                      6.2  3.1
 2307M                                                     48.0 17.3
 2308M                                                     13.7  4.8
 2309M                                                     20.0  3.0
 2310M                                                     19.6  7.3
 2311M                                                     51.9 10.8
 2312M                                                     52.0  7.7
 2313M                                                      2.9  0.8
 2314M                                                     27.6  5.4
 2315M                                                     22.2  5.4
 2316M                                                     12.4  1.5
 2318M                                                     11.0  2.5
 2319M                                                     14.5  3.7
 2320M                                                     35.7 14.5
 2322M                                                     53.3 13.9
 2324M                                                     29.4  6.7
 2325M                                                      0.4  0.2
 2326M                                                     25.5  7.6
 2327M                                                     13.6  2.2
 2328M                                                     25.4  8.7
 2329M                                                     21.5  4.7
 2330M                                                     63.7  8.0
 2331M                                                     25.9  8.8
 2332M                                                     49.6  9.8
 2333M                                                     52.3 17.6
 2334M                                                      4.1  2.2
 2335M                                                     12.2  0.0
 2336M                                                     43.1 17.0
 2337M                                                     47.6 16.8
 2338M                                                     18.1  5.4
 2339M                                                     31.6  7.1
 2340M                                                     15.5  3.3
 2341M                                                     58.6 23.6
 2342M                                                     40.7 12.8
 2343M                                                     31.3  9.6
 2344M                                                     32.6  3.2
 2345M                                                     35.8 14.9
 2346M                                                     61.7 14.8
 2347M                                                      8.5  4.1
 2348M                                                     22.0  9.9
 2349M                                                      1.0  0.5
 2550M                                                      4.6  2.1
 3100M                                                      2.7  2.2
 3101M                                                      0.0  0.0
 3102M                                                      1.0  0.7
 3103M                                                      0.0  0.0
 3104M                                                      0.9  0.7
 3427M                                                     27.2  5.0
 3676M                                                     18.3  5.6
 3677M                                                     21.4  8.0
 3678M                                                     39.8  9.4
 3681M                                                     24.5  4.0
 3686M                                                      6.4  3.4
 3693M                                                      0.0  0.0
 4219M                                                     17.9 10.9
 4222M                                                      5.4  2.1
 4224M                                                      1.0  0.3
 4225M                                                      0.0  0.0
 4226M                                                     14.3  5.9
 4228M                                                      0.0  0.0
 4229M                                                      0.0  0.0
 4231M                                                     19.9  8.8
 4237M                                                      1.0  0.6
 4240M                                                     25.3  9.1
 4241M                                                      4.0  1.6
 4242M                                                      3.0  1.1
 4243M                                                     25.2 10.8
 4244M                                                     24.9  6.3
 4246M                                                      7.6  3.0
 4247M                                                     11.2  3.9
 4249M                                                     20.7  7.4
 4250M                                                      8.0  4.6
 4251M                                                     11.1  4.1
 4253M                                                     30.8 10.1
 4254M                                                     10.8  3.4
 4255M                                                     43.6 13.0
 4256M                                                      1.7  0.3
 4257M                                                      6.3  2.1
 4258M                                                      3.9  1.3
 4259M                                                     41.0 13.3
 4260M                                                     58.2 10.8
 4261M                                                     38.2 16.6
 4262M                                                      8.9  2.4
 4263M                                                     24.7  5.3
 4265M                                                     25.3  6.2
 4266M                                                     56.5 16.4
 4267M                                                     21.5  4.9
 4278M                                                     36.5  7.1
 4290M                                                      0.1  0.0
 4291M                                                      0.1  0.1
 4294M                                                      7.7  4.3
 4295M                                                      8.4  3.4
 6580M                                                     27.0  9.0
 6581M                                                     31.4  4.0
 6582M                                                      7.1  3.4
 6583M                                                      0.6  0.7
 6584M                                                     21.5  3.8
 6585M                                                     53.7 10.4
 6588M                                                     13.2  3.4
 6589M                                                      1.9  1.5
 6594M                                                      0.9  1.1
 6595M                                                      0.0  0.0
 6596M                                                      0.7  0.5
 6604M                                                     21.7  3.7
 6606M                                                     13.7  5.8
 6607M                                                      3.6  0.6
 6608M                                                      1.2  0.4
 7685M                                                      3.6  1.8
 7686M                                                     22.7  3.5
 7687M                                                     28.2  7.4
 7688M                                                     16.4  7.6
 7800M                                                      6.2  3.0
 7804M                                                     29.1  2.6
 8105M                                                      0.7  0.7
 9625M                                                      1.8  1.5
 9643M                                                      0.5  0.0
 9650M                                                      6.0  3.7
 9685M                                                      0.0  0.0
44981M                                                     34.9  9.6
44984M                                                     20.8  7.4
45014M                                                      0.0  0.0
45163M                                                      1.0  0.4
45275M                                                      1.3  0.9
45388M                                                      8.6  3.4
45389M                                                      1.2  0.6
45392M                                                     13.9  0.2
45395M                                                     16.6  0.0
45401M                                                     23.3  5.1
45404M                                                     22.8  5.0
45419M                                                     17.4  4.0
45422M                                                      2.4  0.5
45425M                                                      8.3  3.1
45428M                                                     23.7  7.4
45661M                                                      6.8  0.0
45664M                                                     35.8  8.7
45927M                                                     29.4  7.8
45928M                                                     29.4 10.9
46020M                                                      1.9  0.4
46210M                                                      0.5  0.2
46211M                                                      0.0  0.0
46212M                                                     18.9  4.6
46213M                                                     25.3 11.6
46214M                                                     18.9  4.3
46217M                                                      1.0  0.0
46218M                                                      4.3  3.2
46219M                                                     26.3  8.4
46222M                                                      3.0  1.3
46225M                                                      4.7  1.8
46228M                                                     24.2  4.7
46229M                                                     17.3  2.0
46232M                                                     20.4  4.3
46233M                                                      8.6  1.7
46234M                                                     11.2  3.2
46235M                                                      6.8  1.7
46236M                                                      4.6  1.7
46237M                                                      7.9  3.2
46238M                                                     22.1 11.5
46239M                                                      6.6  2.3
46240M                                                     11.9  5.2
46422M                                                      0.1  0.0
46424M                                                      5.1  1.4
46426M                                                      6.0  1.9
47849M                                                     33.9 14.0
47850M                                                     32.7  9.9
47851M                                                     23.5  7.9
47852M                                                      6.3  2.1
47853M                                                     15.1  6.8
47854M                                                      6.7  2.6
47855M                                                      9.6  4.8
47856M                                                      5.2  2.1
47857M                                                      7.5  2.6
47858M                                                     10.8  3.9
47859M                                                     30.9 12.5
48142M                                                      4.1  1.7
48144M                                                      5.1  2.1
 2100M                            3.1  0.0                          
 2101M                            1.9  0.0                          
 2102M                            4.2  0.0                          
 2103M                            6.2  0.0                          
 2104M                            1.2  0.0                          
 2105M                            1.0  0.0                          
 2106M                            2.0  0.0                          
 2107M                            4.0  0.0                          
 2108M                            2.6  0.0                          
 2110M                            2.5  0.0                          
 2111M                            5.7  0.0                          
 2112M                            1.0  0.0                          
 2113M                            2.8  0.0                          
 2114M                            1.1  0.0                          
 2116M                            3.0  0.0                          
 2117M                            1.5  0.0                          
 2119M                            3.7  0.0                          
 2122M                            2.1  0.0                          
 2123M                            0.5  0.0                          
 2124M                            5.7  0.0                          
 2125M                            3.4  0.0                          
 2127M                            3.0  0.0                          
 2128M                            6.1  0.0                          
 2130M                            6.0  0.0                          
 2132M                            5.7  0.0                          
 2133M                            4.1  0.0                          
 2135M                            4.7  0.0                          
 2136M                            4.7  0.0                          
 2138M                            7.3  0.0                          
 2139M                            2.1  0.0                          
 2140M                            1.6  0.0                          
 2142M                            7.2  0.0                          
 2143M                            2.8  0.0                          
 2145M                            2.4  0.0                          
 2146M                            1.7  0.0                          
 2147M                            6.5  0.0                          
 2149M                            5.9  0.0                          
 2150M                            2.6  0.0                          
 2151M                            4.4  0.0                          
 2153M                            3.1  0.0                          
 2157M                            2.3  0.0                          
 2158M                            0.8  0.0                          
 2159M                            4.2  0.0                          
 2160M                            6.9  0.0                          
 2161M                            2.4  0.0                          
 2162M                            4.7  0.0                          
 2165M                            2.0  0.0                          
 2166M                            5.9  0.0                          
 2167M                            2.1  0.0                          
 2168M                            3.4  0.0                          
 2169M                            2.6  0.0                          
 2171M                            2.2  0.0                          
 2172M                            3.9  0.0                          
 2174M                            5.6  0.0                          
 2177M                            4.6  0.0                          
 2179M                            1.3  0.0                          
 2181M                            2.1  0.0                          
 2183M                            1.6  0.0                          
 2184M                            6.2  0.0                          
 2187M                            1.4  0.0                          
 2188M                            1.7  0.0                          
 2189M                            2.9  0.0                          
 2190M                            3.5  0.0                          
 2194M                            1.0  0.0                          
 2195M                            2.5  0.0                          
 2196M                            2.4  0.0                          
 2198M                            1.7  0.0                          
 2199M                            2.2  0.0                          
 2200M                            1.9  0.0                          
 2206M                            2.2  0.0                          
 2208M                            2.6  0.0                          
 2211M                            0.5  0.0                          
 2212M                            3.6  0.0                          
 2213M                            0.4  0.0                          
 2215M                            2.6  0.0                          
 2216M                            2.7  0.0                          
 2217M                            4.9  0.0                          
 2219M                            0.9  0.0                          
 2220M                            2.4  0.0                          
 2221M                            1.8  0.0                          
 2222M                            1.8  0.0                          
 2223M                            3.1  0.0                          
 2224M                            1.4  0.0                          
 2227M                            3.7  0.0                          
 2229M                            1.1  0.0                          
 2232M                            1.2  0.0                          
 2233M                            3.0  0.0                          
 2234M                            5.2  0.0                          
 2235M                            1.3  0.0                          
 2236M                           10.4  0.0                          
 2237M                            4.0  0.0                          
 2238M                            1.6  0.0                          
 2239M                            2.9  0.0                          
 2240M                            2.2  0.0                          
