role,offset_seconds,LIT_802,LIT_806,PDIT_830,PIC_807_IN,TE_820,TE_830,TE_831,TE_832,TE_833,TE_834,TE_835,TIT_806,TIT_809,VT_812X,VT_812Y,VT_813X,VT_813Y,VT_814X,VT_814Y,VT_815X,VT_815Y,VT_830,VT_831,XT_829,ZT_827,ZT_828
test-0,2604300.0,30.6700726,40.48001,3.198547,5.755052,76.9982,75.99567,70.9967346,73.9997559,63.9973145,69.99878,52.9969177,41.74512,103.107765,10.9452553,8.138623,13.756011,20.8278027,17.5832386,14.7269344,25.82301,11.4305,2.265621,2.09236765,4996.91748,-0.051912565,-0.05868792
test-0,2604600.0,30.3521862,40.2506561,3.21333671,5.749265,76.9982,75.99567,70.9967346,73.9997559,63.9973145,69.99878,52.9969177,41.7306557,103.143906,10.9454632,8.185733,14.0494051,20.8792381,17.6333637,14.7772713,26.16176,11.577426,2.20957518,2.01631212,4995.819,-0.05203408,-0.058624663
test-0,2604900.0,30.3815727,40.25106,3.210786,5.74928045,76.9982,75.99567,70.9967346,73.9997559,63.9973145,69.99878,52.9969177,41.70892,103.093346,10.8495922,8.038575,13.6153069,20.49189,17.3917332,14.7264442,25.77288,11.23868,2.44027042,2.13020635,4996.91162,-0.052033447,-0.058626056
test-0,2605200.0,30.55251,40.4818878,3.20468688,5.74930954,76.9982,75.99567,70.9967346,73.9997559,63.9973145,69.99878,52.9969177,41.68707,103.093384,10.9454632,8.232403,14.0484247,20.7335224,17.5389347,14.6778955,25.7758274,11.2909546,2.13201022,2.22474337,4995.83545,-0.051850975,-0.058739707
test-0,2605500.0,30.6115322,40.8818245,3.2007215,5.74923,76.9982,75.99567,70.9967346,73.9997559,63.9973145,69.99878,52.9969177,41.67286,103.114922,10.9451828,8.27971,14.04799,20.7822075,17.4874153,14.7267065,25.8696041,11.3351641,2.2865994,2.053779,4996.91064,-0.05166893,-0.05826209
test-0,2605800.0,30.6119442,41.1157837,3.20729876,5.74928141,76.9982,75.99567,70.9967346,73.9997559,63.9973145,69.99878,52.9969177,41.690834,103.071693,10.9452057,8.186148,13.9991236,20.7338581,17.63331,14.822299,26.0661163,11.4315329,2.150792,2.05400324,4995.819,-0.05191132,-0.05886607
test-0,2606100.0,30.4373016,40.8829575,3.1965425,5.749299,76.9982,75.99567,70.9967346,73.9997559,63.9973145,69.99878,52.9969177,41.69447,103.1151,10.9454632,8.236248,14.2912569,21.169384,17.4415951,14.7261457,26.1605759,11.3857574,2.073424,2.05366874,4995.819,-0.0519113,-0.058320522
test-0,2606400.0,30.38112,40.8843079,3.185335,5.75215864,76.9982,75.99567,70.9967346,73.9997559,63.9973145,69.99878,52.9969177,41.75229,103.201675,10.9454632,8.281533,14.1459694,20.73339,17.441328,14.7254257,26.0648823,11.3358555,2.32576466,2.074007,4995.826,-0.051911604,-0.05807918
test-0,2606700.0,30.64188,40.885704,3.18469048,5.752124,76.9982,75.99567,70.9967346,73.9997559,63.9973145,69.99878,52.9969177,41.8209724,103.223389,10.8996859,8.522355,14.29005,20.9278259,17.4871063,14.7264023,26.0146179,11.5768919,2.400115,2.111646,4995.819,-0.05185208,-0.058625687
test-0,2607000.0,30.3534355,41.1141167,3.184012,5.75509357,76.9982,75.99567,70.9967346,73.9997559,63.9973145,69.99878,52.9969177,41.8933945,103.252617,10.8989944,8.282251,14.2414627,20.8306274,17.3913345,14.6763515,26.0658588,11.4803724,2.11257815,2.07255268,4995.819,-0.05179038,-0.05814041
test-0,2607300.0,30.5547276,40.8859,3.19202447,5.75213861,76.9982,75.99567,70.9967346,73.9997559,63.9973145,69.99878,52.9969177,41.8356,103.180122,10.8996859,8.184058,13.9951935,20.9265766,17.5377769,14.776371,25.8676949,11.3845835,2.14959216,2.169337,4996.91,-0.051729266,-0.058562085
test-0,2607600.0,30.4974785,40.8843079,3.19629,5.752117,76.9982,75.99567,70.9967346,73.9997559,63.9973145,69.99878,52.9969177,41.76319,103.129181,10.8996859,8.139614,14.0495234,20.8288822,17.4871063,14.6305742,25.8683281,11.38493,2.40077281,2.150792,4996.91748,-0.051608082,-0.05807761
test-0,2607900.0,30.6419964,41.1157837,3.18844724,5.757922,76.9982,75.99567,70.9967346,73.9997559,63.9973145,69.99878,51.9989624,41.7306976,103.078804,10.8501024,8.279653,14.0949736,20.4932537,17.4878788,14.7766581,26.0654545,11.43148,2.15125775,1.97747707,4996.91748,-0.051729336,-0.058201753
test-0,2608200.0,30.57859,41.1157837,3.199275,5.75215864,76.9982,75.99567,70.9967346,73.9997559,63.9973145,69.99878,51.9989624,41.7267723,103.1656,10.8043547,8.763072,14.5335569,21.3098736,17.442131,14.7283916,26.2547569,11.6300411,2.152156,2.169866,4996.89844,-0.05166781,-0.058137775
test-0,2608500.0,30.81176,41.34726,3.192061,5.74637175,76.9982,75.99567,70.9967346,73.9997559,63.9973145,69.99878,51.9989624,41.78845,103.187126,10.70368,8.861393,14.5798359,21.50693,17.3917732,14.82204,26.20617,11.5795994,2.34442544,2.09264159,4996.893,-0.051850975,-0.05856502
test-0,2608800.0,30.5542374,41.1157837,3.19449544,5.757872,76.9982,75.99567,70.9967346,73.9997559,63.9973145,69.99878,51.9989624,41.7164154,103.093636,10.8031263,8.670735,14.38834,20.880867,17.3905449,14.7766361,26.01593,11.6266994,2.16872215,2.20730352,4994.0127,-0.052094597,-0.05886813
test-0,2609100.0,30.4681873,40.8843079,3.19210315,5.74921227,76.9982,75.99567,70.9967346,73.9997559,63.9973145,69.99878,51.9989624,41.6185837,102.985092,10.8489122,8.37825,14.050951,20.6873875,17.3909721,14.6763515,26.0150433,11.6711159,2.09386539,2.15026259,4994.91162,-0.05215615,-0.05844351
test-0,2609400.0,30.4657955,41.34513,3.2045846,5.7493186,76.9982,75.99567,70.9967346,73.9997559,63.9973145,69.99878,51.9989624,41.4956474,102.818321,10.8489084,8.478042,14.2891226,20.8275776,17.3909721,14.676815,25.82366,11.4320555,2.16915727,2.150434,4995.819,-0.052034643,-0.058864582
test-0,2609700.0,30.5236015,41.1179733,3.21350265,5.74637175,76.9982,75.99567,70.9967346,73.9997559,63.9973145,69.99878,51.9989624,41.4848,102.898033,10.9454632,8.183678,14.1430321,20.8252411,17.441761,14.6768284,26.0136833,11.523634,2.267499,2.13153,4995.819,-0.05233868,-0.058930654
test-0,2610000.0,30.4676456,41.3450356,3.219919,5.75215864,76.9982,75.99567,70.9967346,73.9997559,63.9973145,69.99878,51.9989624,41.5316467,102.890594,10.8044758,7.897104,13.7108793,20.4461956,17.4426918,14.6305742,25.8695,11.28611,2.247505,2.09150219,4995.82959,-0.052219532,-0.059052717
test-0,2610300.0,30.5831528,41.5208664,3.218892,5.749255,76.9982,75.99567,70.9967346,73.9997559,63.9973145,69.99878,51.9989624,41.48834,102.94136,10.8035526,7.89630938,13.5135956,20.2481976,17.4418278,14.6307354,25.6267319,11.1886024,2.09239554,1.9183625,4995.82275,-0.05240029,-0.05905158
test-0,2610600.0,30.5252342,41.3450279,3.22119761,5.75215864,76.9982,75.99567,70.9967346,73.9997559,63.9973145,69.99878,51.9989624,41.40892,102.854561,10.7531977,7.84582329,13.513154,20.5362854,17.5374622,14.6305742,25.7220821,11.2832909,2.09224749,2.05501461,4995.819,-0.052338667,-0.058689445
test-0,2610900.0,30.46681,41.34726,3.21565,5.749228,76.9982,75.99567,70.9967346,73.9997559,63.9973145,69.99878,51.9989624,41.2821541,102.746147,10.8499765,7.79659939,13.5633049,20.3939934,17.5826511,14.6318083,25.9206047,11.2434349,2.39759564,2.01572871,4995.819,-0.052279003,-0.05826611
